omega,c1,c2,swarm,score,forced,leftover
2,2.5,2.5,2.1930278941729062,34.137181198443024,82.49600000000001,7,0
2,2.394756829826758,2.5,1.8581748367022544,34.96977457643971,82.918,6,0
2,2.3185125444338053,2.5,1.1832853743864513,83.76999784559825,86.268,3,0
0,2.360187301128888,2.5,1.1619874214763546,42.118915642828625,77.018,6,0
2,2.1759358270013984,2.2967730503836945,0.9925977532311308,35.556184476589614,73.444,8,0
2,1.7872134472596357,1.8544501902252253,1.2807525657815526,40.78975956158547,94.108,5,0
2,1.9746546741236437,2.419178746576962,0.6475354441021998,39.07626580382792,89.242,8,0
2,2.369342645863366,2.5,1.2082809742932976,100.0,89.214,6,0
1,2.176914711190456,1.5932945893831498,1.1661355418862143,66.43854087989718,93.862,6,0
1,2.3607888362944345,0.9946711089855518,1.444990521289399,61.98599496990438,75.056,8,0
2,2.2027285283013027,0.7359314797255352,0.7454948737677876,44.719297667547124,79.978,4,0
2,2.1696811111770535,2.5,1.1757056712892717,55.19986060198222,91.032,7,0
2,1.32147114650215,2.223975099469936,1.809103675098346,48.70176947745456,83.9,9,0
2,0.43121637260173795,0.9178572988018754,1.3198085849531003,45.20027020094928,90.742,5,0
2,2.2500530027431926,2.5,1.4924429890289013,36.75481940146561,77.958,8,0
2,2.5,2.5,1.0446211418100633,46.63653033781881,91.98400000000001,7,0
2,2.262511803285331,2.5,1.090194245101229,88.98740850138938,76.242,8,0
2,2.2545811518910677,2.2337280634217995,1.3105857997302408,40.543818141377145,86.188,6,0
2,0.3,2.5,1.1848467171398849,57.21833156033898,84.478,7,0
2,1.2176790476063055,1.192746906715215,1.116767854267387,28.78088349922966,89.146,7,0
2,2.148013013335835,2.5,1.4312666412817152,54.685483819995945,103.488,7,0
2,2.2062379904069838,1.0745432150324414,1.1754255654361008,100.0,84.56,7,0
2,2.1350701073734966,2.4962603541065045,1.2524541629829595,45.27508440950152,87.524,9,0
2,2.4828923850335176,2.5,1.7038497109388613,45.24002349090547,83.068,5,0
2,2.390408144344331,2.5,1.5446681506784603,10.0,83.5,5,0
2,1.9560791432766642,2.2001214251798706,1.3558531264384859,61.207672442181995,88.994,3,0
2,2.185897043679946,2.5,1.1989055950725096,69.62860229030959,91.742,7,0
2,2.258786429263445,2.5,0.5583091390361676,71.45255726937448,82.762,3,0
2,2.246392759431336,2.5,1.4315312438161654,43.37537184497735,90.648,6,0
2,2.2619137840168295,2.5,1.0378888308127205,42.149977022678286,87.868,6,0
2,2.1548749708812274,2.5,2.0858717456391465,10.348838425889078,78.292,7,0
2,2.5,2.5,1.5986015829720013,44.158463254239706,89.804,4,0
2,2.2908065839786635,2.5,1.1611877240074893,86.79018645545128,68.278,7,0
1,2.314545903673175,2.0097797550398284,1.0557143976865668,50.42143789271554,78.418,7,0
2,2.2069725849287787,2.45268883081335,0.5363793028314944,47.351821658963,106.128,6,0
2,1.5823785682519804,1.7504883287810031,1.2083910818145025,39.29616893758825,83.72800000000001,6,0
2,2.012639123316356,1.9594300174072032,2.2320788847743094,20.557261577333282,86.124,1,0
2,2.487911637089552,2.5,1.2590864035051454,100.0,92.526,6,0
2,2.1442459850276374,1.4418787359232412,1.3932456633435861,56.4192250592363,86.536,5,0
1,2.5,1.0689134559693256,0.9487286240940791,67.15797307543286,101.854,1,0
2,2.3464228566674064,1.7036121666569786,1.0077071004882834,55.72393743086553,94.816,5,0
2,2.340935707416202,2.5,1.1683451485463663,83.41033996032199,90.762,6,0
2,1.972575862881226,1.9646977972163877,1.7302166301863815,46.995945608127265,79.176,5,0
2,0.9446707480210199,1.1787715990796974,1.1368928366827187,36.08906222564925,87.906,7,0
2,2.2408626668604437,2.5,1.3781648491188812,40.061661087815345,83.486,6,0
2,2.2528974930420067,2.5,1.110048578048575,33.55935101193807,80.95,5,0
2,2.5,2.045593571375531,1.5121712332716428,100.0,71.962,4,0
2,2.1922347884175415,2.0256252558393255,1.0863747490300346,31.035850896755747,104.682,8,0
2,0.3,2.5,1.2512265168710803,61.023524144693845,102.132,7,0
2,1.0730965871533267,1.7310005143394467,1.2391177924419177,36.924523146089584,82.098,7,0
2,2.0634162060254697,2.5,1.2631194000602926,54.258542528627665,84.594,5,0
2,2.340415294863472,2.0020590739562083,1.2716654702018422,93.11671755830615,82.03,6,0
2,2.1624168136555095,2.483075946076694,1.3018278664188603,43.94473187669234,98.94,7,0
2,2.4606595786515926,2.037709926258656,1.7305209712995335,44.59507838431809,94.484,7,0
2,2.180245849194472,2.5,1.249617020102324,29.71660528036257,92.304,8,0
2,1.7797209846599369,2.1110835214989496,1.4015564682343404,48.48907239083836,93.362,6,0
2,2.2058509066647174,2.5,1.121913770288686,100.0,105.30199999999999,5,0
1,2.2083150111808054,1.7948035406320006,1.4020395319731487,60.628317628901804,82.228,5,0
2,2.222671977669348,2.5,1.3380801232484822,56.8495643577817,86.434,8,0
2,2.3627795312311335,2.5,1.0481626874488428,43.415522730866144,79.792,8,0
2,2.1603167492490924,2.5,1.177951890094672,83.47537393611884,87.556,7,0
2,2.5,2.5,1.5199623225911183,30.29678079728523,90.70400000000001,5,0
2,2.292792038473891,2.5,1.2299404930898314,10.0,89.078,6,0
1,2.3228972318187946,1.717954811265672,0.4696675979063736,49.139183831538055,78.644,9,0
2,2.3830633466789166,2.2917605382497848,0.5535693441711147,43.127700453744836,88.506,8,0
2,2.5,1.4459290689746773,1.1984710537842287,46.57711099347418,99.568,6,0
2,2.2530580073546944,1.897695660012545,1.35246216705124,11.753096814656745,89.144,8,0
2,2.5,2.5,1.0303837013460677,53.40738199516788,88.316,10,0
2,2.4255967131527694,2.5,1.7265204395193812,43.22110991913191,79.878,6,0
1,2.4046332316699526,1.2959696145794792,0.8593826733236676,56.98769052667654,92.498,7,0
2,1.6139018254042283,2.5,1.5016929715093112,47.76909683024404,89.296,10,0
2,2.4645539097992257,2.5,1.2275537515250967,41.269366546341615,98.884,7,0
2,1.4531830316245367,1.8891223619238784,1.9427333010128933,44.1362085478623,91.59400000000001,7,0
2,2.5,0.7362449243823874,1.1563416800351656,28.967111587781968,86.124,3,0
2,2.2317638981040253,2.5,1.6457561507283556,34.58828962828292,97.254,6,0
2,2.2375835434547424,2.5,1.1447974901291238,22.8086730954724,81.122,5,0
2,0.874113443677667,1.5607123232631377,1.972273024578515,80.55767686352591,89.376,7,0
2,2.1422366097642875,2.1784673578676945,1.0964973660700303,26.488342366173917,100.428,5,0
2,2.5,2.5,1.269778375992795,54.97682313495912,90.792,7,0
2,2.5,0.7677509912425337,1.2051510230777056,49.74664565216155,72.9,7,0
2,2.0988564173776414,2.5,1.2407979386869337,42.2105220403751,100.92999999999999,5,0
2,2.362386460792084,1.8315230911543239,1.310868634388289,55.1699759472826,77.46600000000001,6,0
2,2.2902768038091104,2.4840167087078435,1.312795534936638,42.63632034575951,90.574,6,0
2,2.4113114546084065,1.6048320923938977,1.6160511746534107,39.849627901242,94.276,6,0
2,2.0463653140479767,2.5,1.0113785889992872,51.41233516644127,73.514,4,0
2,2.1644004636693186,2.2759419627989765,1.2604152825476056,35.48235387191349,86.03,5,0
2,2.207896219498188,2.5,0.3017393340549055,62.40714349108181,88.504,3,0
1,2.180009803613742,0.7802154668801005,1.8303564892436432,87.92349648658032,97.078,5,0
2,2.1235346078263895,2.5,1.365785576565226,63.01511033932447,84.622,9,0
2,2.20722515672981,2.5,1.4678842092434423,39.42457746017913,72.89,4,0
2,2.4281384061505693,2.5,0.7690968501131465,99.68362456197116,86.524,9,0
2,2.3015934213861073,2.5,1.2336957952983214,31.49104081860389,96.364,8,0
2,2.2847329215927257,2.5,1.275756598078753,11.142478154047538,81.004,9,0
0,2.353253108203464,2.4669356885788645,0.6388904446889749,36.61226403727743,75.26,4,0
2,2.4408481101529667,2.3070633472978797,1.29952132526225,29.425933015856057,89.738,8,0
2,2.5,2.5,1.2100717621187809,45.612204609787916,87.138,6,0
2,2.360728478949996,2.305260705330569,0.6770784697619906,48.99522068191677,99.178,6,0
2,2.1926810813420463,1.9639036869995572,0.9734531414651121,42.32134295014252,92.506,7,0
2,2.2369396659384932,2.5,1.7557740141184164,64.39360973373255,88.292,7,0
2,2.217821738360826,2.244664731514585,0.8633970351689273,53.62195283068269,91.282,9,0
2,0.8894057104640618,2.5,1.5804106960779776,46.719704716221,79.306,5,0
2,2.195755183865536,2.5,1.161865280972203,26.398081068781394,76.49000000000001,9,0
2,2.1321236775476065,2.2510660957156463,2.216421415415462,100.0,89.444,7,0
2,2.5,1.3369600659956913,1.2281480236159596,40.47182123687242,84.394,9,0
2,2.2067014965892273,2.5,1.4015805114529496,32.04993024064429,84.03,4,0
2,2.455388619982543,2.5,1.0381012225801765,41.46209258825998,77.87,5,0
2,1.6901187104292321,1.5369631879725703,1.0212730600805915,66.19878222684119,95.106,6,0
2,2.194862543702067,2.4295143335348306,1.2579550852289332,29.077307739506352,89.22200000000001,5,0
2,1.6955006718037966,2.5,1.243823610101474,31.420384539493405,97.17,8,0
1,2.5,2.2462515254092525,1.0796624295198978,51.40960175961695,85.236,6,0
2,2.12741370073044,2.5,1.2236290794328253,32.1648724465135,95.954,4,0
2,2.212141685356233,1.2764244478854825,1.2302130036591357,21.976979465447393,93.792,4,0
2,2.267347141524628,2.4973580008880565,1.1966913831272323,41.884565179416086,108.184,3,0
2,2.3133430972088,1.905589353595536,2.157667333953852,41.53386078506551,95.42999999999999,4,0
2,2.027518974555785,2.4393147015052943,1.1656808736456423,10.0,87.546,5,0
2,2.3359923268941007,2.37437116772904,1.1586647351462513,42.8093092977879,90.572,7,0
2,2.2306765245728855,2.5,1.1308867056814869,58.444913567727625,88.974,7,0
1,2.2967944456537817,0.9257287254814687,0.7899265003429132,59.19530061734724,80.506,5,0
2,2.0728922922066952,2.5,1.4476669951088297,38.8709324377927,98.05,9,0
2,2.125144908782309,2.5,1.3529842912959478,36.11868887769093,84.72200000000001,7,0
2,2.4150273419055472,2.5,1.9059117631228961,12.436118222611611,91.872,10,0
2,1.7771679680098766,2.5,1.2941641837999283,26.309747071114668,93.81,5,0
2,2.340539479207557,2.5,1.2425101614335212,70.42736477529212,88.766,5,0
0,2.490289697330685,2.5,0.6217788901759053,33.696469653478694,79.458,6,0
2,2.314979568211961,2.4166830602200164,1.15311328409946,22.914936271980746,93.008,7,0
2,2.5,2.5,1.2262949940219385,36.80536680921777,82.982,8,0
2,1.5261402239552742,2.5,1.4865158616400884,52.22367841203479,86.12,7,0
2,2.3503434022874723,2.064323680296761,1.0395713612562025,68.46428455469785,95.606,5,0
1,2.1924624288918455,2.5,1.4230666058338515,67.98379235483061,83.906,8,0
2,2.433691824315009,1.4541099512748858,1.0212165470803563,54.884978833655474,84.174,8,0
2,2.016003475151212,2.363177452924403,1.5749084381513552,54.63890997988763,88.312,8,0
2,2.3725253621432856,2.5,1.148066805513,65.66638907950454,78.988,7,0
2,2.2441640950167487,2.385324894120054,1.4961539012986187,66.2716493301381,95.714,8,0
2,0.5323554710466527,2.1575173645447783,1.2434125625394796,47.005185605847224,85.188,5,0
2,2.2428866632136644,2.5,1.2692721041415775,32.16568647727681,84.322,7,0
2,2.5,2.5,0.9808207294844609,35.91237228967808,97.282,7,0
2,2.244408022832626,2.384497691498898,1.0098626430265734,56.71238093120811,81.04,6,0
2,2.242345476874134,2.3614560065170216,1.2172926072298804,33.06529158362618,90.126,5,0
2,1.1905872453567672,2.5,1.2158721252546223,60.243578454234026,89.348,8,0
2,1.7881311766524761,2.5,1.064099313023478,55.201882488439395,85.586,3,0
2,2.2308112020440216,2.5,1.23173400529621,36.029199279316195,79.668,6,0
2,2.2414338145070736,2.4583782580659927,1.2340965356586022,55.347203106494575,92.908,7,0
2,2.1173884778823826,2.4958417978978775,1.221831194754561,38.79112492313593,98.226,6,0
2,2.402669441515465,2.3118170556119733,1.6790772316433573,42.95098688364609,98.694,8,0
2,2.478036921197633,2.4135707672653037,1.2793247882904828,10.0,88.894,5,0
2,2.315973249253626,2.3293388860785447,1.318995624684992,80.67050535060613,86.242,6,0
2,2.2120571297156495,2.5,0.8027916070816348,93.64934246439915,98.02,8,0
2,2.3564247123724735,1.4602803709719372,0.8078835044449759,71.66063794458964,95.256,10,0
2,2.2168506159243693,2.5,1.2566249685437432,51.47942454515447,85.882,6,0
2,2.2182432078397363,2.5,1.1251090876777536,38.175392430821304,89.148,3,0
2,2.456731872290935,2.5,2.35560350069814,18.872718177294978,80.45,7,0
2,1.4585203636267021,2.5,1.4056930860939825,23.60722844830833,85.34400000000001,5,0
2,2.2914799640450383,2.5,1.1799041929048701,63.59877640829691,85.056,7,0
2,2.5,2.0360854698762987,1.116530772156349,49.18515260319455,89.75,4,0
2,2.1283345052994225,2.307499218526275,0.49557652753411285,31.110650215890402,94.804,9,0
2,2.3000269340546344,1.304556148407261,1.219740093898911,46.35724690256096,87.05,7,0
2,1.006483492350585,1.8046029289495324,1.9410512124902064,48.000963511468285,86.566,7,0
2,2.432598775476838,2.2716201390794075,1.1111208720708714,79.59428434250863,99.974,8,0
1,2.2208916889010815,2.23131301456679,1.3047347902969142,60.598652267583105,84.99000000000001,5,0
2,2.5,0.8648191980399876,1.2118660624079585,44.198523605175176,105.792,7,0
2,2.5,1.4546804182185356,1.8997663335070494,56.1108770638286,100.622,8,0
2,2.433249523991969,2.5,1.2353890446577176,67.5403382904977,95.792,5,0
2,2.1750988561785247,2.3388243346751727,1.0484340789455011,10.0,89.062,6,0
2,1.9703065943128424,1.2299673673878533,1.2100542427834717,42.26594709411523,90.912,8,0
2,2.2348672259388986,2.5,1.7873304592607178,36.322265177148374,82.898,7,0
2,2.395196088642499,2.5,1.168563077449688,27.555344304169793,86.264,6,0
2,1.0046547047834082,2.5,2.0113479016116775,65.67830031634917,95.00200000000001,8,0
2,2.1474351443027553,2.4581674956438806,1.19067808861249,37.5358652901814,85.742,7,0
2,0.835389380237536,2.5,1.2479907972857252,80.50219413647847,92.242,1,0
2,1.2537090109483868,0.882501622236529,1.1516962516345068,47.98511970213042,81.194,4,0
2,2.2470053711196796,2.5,1.243137580805034,45.81784963920655,87.404,7,0
2,2.298930242360087,0.970613691999415,1.2606767314987155,83.64992386396277,89.64,8,0
2,2.019273947903941,2.499256737250855,1.2452033787542793,37.01487069449387,99.002,8,0
2,2.4727304592751,2.49579912029519,1.0795508571408412,41.30963030777519,82.804,9,0
2,2.2544042297396736,2.4437395740108148,1.290802186947917,34.64118401871064,81.286,5,0
2,2.0149612799915744,1.931981758499298,1.260184431900626,84.86464094809408,96.6,5,0
2,2.195194655120103,2.5,0.6605594405691322,90.51452516983767,95.838,9,0
1,2.3005860055789955,1.7134520051708682,1.2347328586896156,44.08533599449708,96.076,2,0
2,2.327927121413749,2.5,1.1661016543411755,60.77040152056213,90.0,5,0
2,2.32274626720003,2.5,1.0953065804133548,40.79920294932198,80.16,5,0
2,2.4793195448569167,2.5,1.0555080322469845,47.061300581167636,83.974,6,0
2,2.5,2.5,1.805400498964215,29.90863164613531,86.202,8,0
2,2.22147984380289,2.5,1.183251951904891,13.791197298323532,84.498,6,0
1,2.4463009480817393,2.2976887593920345,0.6876092777288109,51.03602375208383,79.73,7,0
2,2.208373995737953,2.4191563179228748,0.6350699020647064,37.43538176865678,81.812,6,0
2,2.284075306602371,1.8087907993532286,1.2225915259786937,52.41757649144915,97.182,6,0
2,2.266215593684665,1.4481347096345671,1.4888007059297144,37.9389464667993,98.06,7,0
2,2.2989087229417926,2.4250171952339232,1.1475440241809725,47.482549134247364,78.458,5,0
2,2.282172344317962,2.11567800865363,1.4768395666204435,56.58919027807655,97.4,8,0
1,2.5,2.5,0.9915605725959278,53.04914587108524,94.834,3,0
2,0.46586484697059793,1.2717685073730305,1.5634105176327455,44.02781864178682,93.29,7,0
2,2.3868981340127426,2.5,1.262079738551464,57.14859240411043,87.368,4,0
2,2.145464463396008,1.8969092982021363,2.0794555264416954,27.943409260904325,99.95400000000001,10,0
2,1.691039133220102,0.3,1.1320586125214434,25.14913108246292,98.214,7,0
2,2.2389668578719064,2.5,1.6543214781393747,38.897046003583405,93.894,7,0
2,2.202006480503009,2.5,1.334730912362116,27.63023427019904,100.636,6,0
2,1.353783207113882,2.5,2.1858154979816717,95.67465900228845,88.828,7,0
2,2.207649513237577,2.1718212451265786,1.1448739117312836,37.039777500068816,88.93,8,0
2,2.361031286663056,2.5,1.2630876328946468,26.559584696918392,88.18,6,0
2,1.1144815106355233,1.9369634619769847,1.1225314905238255,41.34428602714834,93.846,7,0
2,2.068616647026802,2.5,1.2447740889352248,46.88633559433117,98.884,5,0
2,2.2978154203686154,0.4005567455164607,1.258201983751098,72.82774361184622,88.652,7,0
2,2.014734380751221,2.5,1.2208604972458938,37.660421645312624,85.43,5,0
2,2.426364835674173,2.0016617240485006,1.7400362974746324,40.67511632568453,81.402,8,0
2,2.0457903440882905,2.474118908823318,1.166532016802759,22.43670456199517,91.66,8,0
2,2.027270212353867,2.0095445602682775,1.2055618102180266,72.12161388600886,94.856,7,0
2,2.174401982433392,2.5,0.9344200245575691,17.92728760495916,92.202,7,0
1,2.1798128852224443,2.2659726751439364,1.5703507291561913,32.557587348945724,87.97,7,0
2,2.22506865970945,2.5,1.468853113205888,65.01035398970193,96.468,5,0
2,2.3438553978388548,2.5,1.3116331341706036,39.7861457588079,100.974,7,0
2,2.312482017322989,2.5,1.9761695306706684,67.16386821039566,87.452,7,0
2,2.5,2.5,1.8229453782353926,36.27401180238681,101.374,5,0
2,2.214110765105516,2.5,1.2170996912856684,34.61023669907597,90.944,7,0
0,2.4275840406173947,2.2832317012809007,0.5360821181414981,40.559776984533556,91.4,7,0
2,2.3154404574165355,2.266046777372845,1.0233638169723376,40.72547020598219,84.75,7,0
2,2.5,2.5,1.198516315182699,37.38853474906844,80.53,4,0
2,2.405928753045547,2.5,1.0220985681893344,32.222263179020565,82.0,8,0
2,2.183550248681573,2.3511840845669374,1.1653172333467259,66.65338704867577,100.268,8,0
2,2.286838289576261,1.861862555661383,1.8652380939360669,30.271010626642745,89.176,7,0
1,2.154459043865896,2.5,0.9756224396813493,48.393200389121816,95.212,6,0
2,0.3,2.5,1.590760502383073,36.31466547597574,88.842,2,0
2,2.218542480423306,2.5,1.2100510930407915,38.85520887659062,94.788,8,0
2,1.4364787820941252,2.289555722643799,2.5,100.0,76.298,5,0
2,2.242710419017377,0.9382393237989135,1.1399826641591606,25.33681920814578,82.092,6,0
2,2.2085240498366483,2.5,1.3438264387234624,40.81708933428035,91.696,6,0
2,2.410421077279938,2.5,1.07542812207886,42.045334641898805,99.682,5,0
2,2.166165017729123,1.836772177153812,1.510242651319397,52.35212564864078,87.976,7,0
2,2.2284308914394657,2.379239075275317,1.1974017915581219,27.03378059885113,97.34,9,0
2,2.2113376814501224,2.5,1.2589904518083106,22.649781156391892,82.062,8,0
2,1.9055895062705883,2.5,1.0190347141934992,36.489024048353436,103.028,7,0
2,2.180111442619506,2.5,1.2354092450884295,36.36776011043691,100.216,8,0
2,2.3486128040810343,1.7415604978781707,1.26366660453593,64.68147883214334,70.946,9,0
2,2.1936246223450224,2.4995054035954873,1.213854393535838,40.41017156074559,94.22200000000001,8,0
2,2.190815979101742,1.5400028607454734,2.5,42.3589698174314,84.63,8,0
2,2.116642050028226,2.46295823195858,1.1497329143502724,22.87488206225539,94.884,6,0
2,2.3433796987734246,2.5,1.2451478056838992,38.269412527714906,82.84,7,0
2,2.234827197981035,2.5,0.7866053629990689,10.0,85.08,9,0
2,2.2581586164425747,2.5,1.3396840268740635,100.0,91.01,8,0
2,2.1026596871319954,2.5,1.4174455511617565,53.644998961379564,74.7,6,0
2,2.1650691012906766,2.5,1.3525253087105258,38.19482423771177,94.004,9,0
2,2.3308997797310664,2.5,2.5,47.23630609773505,77.128,6,0
2,2.1695378605015834,2.5,1.1333713290197023,27.630738164007866,95.434,7,0
2,2.4118837658497734,2.5,1.2299588924871026,56.02274368974623,87.85600000000001,5,0
0,2.342940182737639,1.5716646089754867,0.7566891658954225,38.807099399104104,85.926,5,0
2,2.2909544001650377,2.4266697151906578,1.3746524526496329,41.00505129214726,89.426,4,0
2,2.5,2.2405033746093617,1.2228776272276103,29.69567104503809,81.386,3,0
2,1.6967936958671195,2.5,0.8926897019606492,40.26175669231349,75.78,6,0
2,2.4776177198852505,2.407058574740117,1.1900886695102515,74.23846077189158,88.03,7,0
2,2.284121769757465,2.1427557816463296,1.8116257667632025,78.89286458384878,92.794,11,0
1,2.228144095775376,2.5,1.2060099127148969,40.93320728972666,91.798,8,0
2,1.1931791527129838,2.5,2.13841236194322,70.95262161425032,80.2,4,0
2,2.1494511337979167,2.5,1.18470318932145,57.62174179579,93.142,7,0
2,0.8090703980577448,2.0047090731239385,1.5441572249269857,86.82661433335144,78.5,7,0
2,2.4473298021774132,2.5,1.2392550043277826,44.30384054221723,69.592,5,0
2,2.2293449473890345,2.5,1.6435016981283452,36.285203371754946,74.968,8,0
2,2.3264120706628564,2.5,1.0418194960801688,48.44132828232042,80.028,6,0
2,1.0869119036107957,1.8863384151184088,0.8916654297253964,27.26354354436583,80.328,9,0
2,2.134439511294599,2.5,1.174500076542978,27.542917954733667,89.56,9,0
2,1.7086767818841906,2.5,1.2105892413199564,97.09847364243191,86.2,7,0
2,2.5,2.5,1.1220879890601863,36.49948991554612,93.216,6,0
2,2.2819243719999727,2.5,1.2272941775865398,31.79237339597257,83.81400000000001,8,0
2,2.2287421198290756,2.5,1.2646434125249582,41.66716115743587,84.868,9,0
2,2.227804739454829,2.4945781261158118,1.2202682080854421,42.18397273045895,94.14,10,0
2,2.471846134315605,2.018268410437508,2.5,43.14345329513847,85.85,4,0
2,2.3582313836219146,2.4665218212610895,1.3519021857846774,18.529467772020617,76.132,8,0
2,2.371440826772912,2.5,1.3032602236231496,59.88827409104045,86.696,5,0
2,2.2477878962420763,2.5,0.8559302674829393,43.51838102746233,88.104,7,0
2,2.2978570159579914,2.498863164568067,1.0320987536420634,69.6285677809694,88.594,4,0
2,2.2073882457174743,2.5,1.2058744075294803,49.45245854401683,86.122,6,0
2,2.1245828794653865,2.5,1.161877628398433,38.56020934776351,93.81400000000001,9,0
2,2.404815382848348,2.5,2.46442836567176,52.06582886091297,88.96000000000001,6,0
2,1.7300398125383922,2.5,0.6833819432008343,21.544876996195654,98.17999999999999,8,0
2,2.2408788661505525,2.5,1.2266438630621332,56.067562814231906,103.764,6,0
2,2.3301206225251856,2.4047230963082056,1.4179747738560882,44.13834700844879,77.778,6,0
2,2.2676823978775507,2.406589673178147,1.199684564664342,36.594801134160896,79.442,6,0
2,2.4347435081977404,1.012559919563257,1.2270409855431104,54.814047725164855,90.518,3,0
2,1.4551902006561115,2.5,1.315660209690829,44.40673415116195,88.296,6,0
2,2.38761574006379,2.162495892211859,1.257374310763286,91.84831113628856,86.798,6,0
2,2.307049742810191,2.475125655994486,1.5449378925331096,59.14123902420874,85.756,5,0
2,2.3378059840438223,1.5677058762038234,1.1302803839536508,52.39049731142979,84.72,5,0
2,2.4398009424884486,1.1052679480620078,1.6170858264286763,83.67821504019814,98.41,2,0
2,2.441614806422741,2.5,1.142477538137361,46.784308817792386,91.298,4,0
2,2.313860104324761,2.022800885223755,0.8357389295391098,40.129643351407694,79.01,8,0
2,1.4717814459123202,1.5145239301526885,1.1490613029262857,39.75897732842106,95.308,6,0
2,2.2374496275407485,2.5,1.6139316412885945,30.01618804629831,89.502,4,0
2,2.272818955248831,2.5,1.061824348836546,48.12878704131074,100.278,4,0
2,0.5846176710429707,2.149169233454751,1.7120243016352195,100.0,81.822,6,0
2,2.1554838067150177,2.43199691503702,1.066651244958488,30.3149164242174,93.41,7,0
2,1.0208490371421464,2.5,1.069171503158924,100.0,74.544,6,0
2,2.373647238944959,2.5,1.0841284190859712,38.892319314801036,80.05,7,0
2,2.079126234578511,2.5,1.0198750561199932,42.76919156154602,105.834,7,0
2,2.241974048060283,1.4865679569242252,1.0168465035862806,50.86680244905435,75.06,7,0
2,2.272365546712486,2.4988433900665696,1.1767510856306904,48.3013139753677,87.472,4,0
2,2.5,2.311889220069985,2.1580956221799505,47.33978735847438,89.266,7,0
2,2.266003474110001,2.411388055829639,1.2092292980607913,45.38694074481435,88.182,4,0
2,2.0629485712463644,1.8836415257697419,1.2107236832003707,64.17665615476791,103.804,2,0
1,2.2207316280582017,2.5,0.7878085325890831,96.91863961030029,77.998,6,0
1,2.292470711678251,1.6287258836175935,1.028518747106003,70.21195984665502,78.46600000000001,5,0
2,2.3570071919686413,2.5,1.103406485766263,57.75729230550922,103.122,3,0
2,2.4418348606495233,2.5,1.0605223541717521,46.18958852895658,94.354,7,0
2,2.5,2.5,1.331279779659091,52.506784723624065,68.78,6,0
2,1.808838490941721,2.5,1.614312687002118,55.56548513052506,82.41,9,0
2,2.157283021364005,2.5,1.0723022339092916,55.01669881574134,94.46000000000001,5,0
2,2.4811818245411152,2.0058588495853704,0.5080086052751276,50.91428912212574,81.522,8,0
2,2.2542123882534018,2.2153263413827866,0.5292738614343653,39.88656043050767,105.032,8,0
2,2.3164224904951967,2.174410304754243,1.0417200926001964,56.51130110621312,87.176,6,0
2,1.6851005208544738,2.119624622139014,1.762790660113335,45.11197642046721,74.092,7,0
2,2.3757565194795114,2.290529308921932,1.1625876946984774,100.0,84.824,7,0
2,2.2999002329556193,1.9186877962208562,1.53150919968487,56.207438952216634,92.906,8,0
2,2.4525899304440766,0.5401396602450608,0.8851734579641142,70.32102138421129,91.682,5,0
2,2.5,1.7758043700285795,0.45744903102290935,88.87065045652774,81.006,9,0
2,2.5,2.5,1.085562535780725,51.473673579339014,78.716,3,0
2,2.4810526498354895,2.5,1.1304849708495146,27.071414411501102,94.566,9,0
2,1.2868048871813869,1.0410138257940456,1.060607047454933,27.243856744923246,87.44200000000001,3,0
2,2.2378691349500555,2.5,1.6528963756131563,28.352173481745574,88.194,7,0
2,2.2353037744590134,2.5,1.07582774576601,47.91000817260396,72.268,5,0
2,0.6173371561731643,1.7645575574397125,1.9928808445746613,76.77434405402622,97.38,7,0
2,2.207079556619005,2.1349341915136444,0.9932084266667811,44.787579672578275,92.022,4,0
2,1.1884730592322017,2.5,0.985311326033596,10.968660189649498,82.534,7,0
2,1.959556645747895,2.5,0.9580554774590191,45.17675055242074,86.634,4,0
2,2.105778756439893,2.5,0.9069812192288139,52.72590794787348,83.628,6,0
2,2.4202958161598525,0.9493875487411131,1.0143365435327665,87.32030688877805,90.216,8,0
2,2.1446879930723552,2.5,0.98655333487295,40.78644855122238,93.754,5,0
2,2.4664203789753434,2.2654340954854453,1.252530367951824,48.89952659283497,94.70400000000001,3,0
2,2.162316836808754,2.360555891529236,0.9210930935426345,41.99968636772356,96.918,6,0
2,2.0582878987479036,2.369954410678597,1.1773977469493313,65.89160277156554,103.158,5,0
2,2.1908514010417353,2.5,0.7731322015326895,100.0,83.816,5,0
1,2.2758634853513895,1.0953455103997367,1.1147444565691678,68.33732503024743,76.428,8,0
2,2.070453570026803,2.5,1.4421237351624436,65.1561382811177,87.53800000000001,6,0
2,2.342044753123942,2.5,1.2098448921547111,49.40574555592691,98.544,4,0
2,2.296662782263584,2.5,0.7662070568286865,53.89602614608698,96.26,9,0
2,2.0150962887017028,2.5,1.9404419486135605,72.27131045289815,90.532,5,0
2,2.345315626026691,2.5,1.036139788328914,46.828088753127645,88.132,8,0
2,2.3350136041894225,1.7242184280783155,0.3,50.47672988271662,97.76,7,0
2,2.2809469073735644,2.114433116664844,0.3,35.796975861449205,100.212,6,0
2,2.2474952987731753,2.5,1.0259476315721927,44.12532057697192,88.26,5,0
2,2.48179056022944,1.9475022034539058,0.8540623874396297,40.387675646480375,92.67,8,0
2,2.482042140896023,2.305808847056404,1.0226947450629928,45.31078555754729,96.164,9,0
